name,rooms,area,district,floor,uprice,sprice,age
上海大花园,6,162.87,42,23,67538,1100,13
许昌路1491弄,2,41.65,171,6,61224,255,39
海杨公寓,4,91.81,9,7,79512,730,18
金鹏花园,5,96.6,42,24,62111,600,19
金信公寓,3,67.48,10,7,60758,410,19
莱茵半岛,7,206.49,10,7,64991,1342,15
阳明新城,3,74.93,42,35,72734,545,20
珠江香樟园,5,131.88,42,24,81892,1080,14
富天苑,6,153.46,42,6,60602,930,16
文化花园清华苑,6,153.09,16,11,71853,1100,17
益晖新苑,4,108.83,80,18,66617,725,7
宏翔公寓,4,87.26,181,7,56727,495,18
长海一村,3,59.76,10,6,50200,300,23
凤城五村,2,38.72,80,6,61983,240,29
控江二村107弄小区,1,30.62,181,5,62050,190,21
惠民路714弄,2,42.74,9,7,70191,300,22
延吉七村,2,56.67,181,14,59996,340,30
凤六新苑,5,124.49,80,14,70688,880,16
延吉一村,3,48.98,80,6,62270,305,36
东银茗苑,4,92.98,42,7,79587,740,16
恒阳花苑,4,85.27,171,28,79160,675,10
工农四村星源绿苑,4,86.81,10,6,57597,500,21
海杨公寓,4,106.6,9,24,71294,760,15
同济绿园,8,223.54,171,11,78733,1760,14
控江路1197弄,1,26.6,42,7,65789,175,24
霍兰公寓,3,54.85,9,29,79307,435,24
双辽路155弄,2,45.07,42,7,57688,260,22
殷行路470弄,2,47.0,10,6,57021,268,23
控江路1523号,2,39.94,42,6,61342,245,36
兴浦新村,3,70.92,10,6,45121,320,20
开鲁五村,3,74.0,10,6,56756,420,23
殷行路310弄,3,49.0,10,6,52040,255,28
东方家园,5,157.01,16,14,60505,950,12
殷行路430弄,3,69.26,10,6,52699,365,22
隆昌路416弄,3,49.17,42,6,61012,300,31
控江路1200弄,1,30.0,80,5,93333,280,7
延吉五村,2,36.23,181,6,60723,220,31
辽源四村,2,57.58,171,6,65995,380,32
白洋淀新村,2,39.47,42,6,54978,217,30
佳木斯路299号,2,53.9,181,6,61224,330,23
东森花园,6,167.86,87,13,71488,1200,10
书香公寓,6,146.41,171,17,94255,1380,14
海上硕和城,8,212.06,181,8,60360,1280,9
安图新村,3,45.94,181,5,62037,285,39
世界路91弄,4,95.64,10,3,58552,560,12
闸殷路195弄,1,38.27,10,6,49647,190,24
控江二村,5,141.0,80,7,60283,850,18
平凉小区,3,78.53,42,20,61123,480,19
三峰大厦,3,79.97,171,31,65899,527,26
工农四村联银公寓,5,116.38,10,7,58257,678,18
市京一村,3,77.78,10,7,53355,415,20
纺平大楼小区,3,66.05,42,17,52990,350,30
公安公寓,3,72.84,171,20,72762,530,30
凤城三村,5,122.07,80,5,55296,675,26
工农三村,2,38.01,10,6,51302,195,26
幸福公寓,2,35.55,42,7,66104,235,23
铁路新村(杨浦),2,36.95,16,6,71718,265,31
市光二村,4,100.9,10,6,55004,555,23
工农三村,2,41.76,10,6,56273,235,25
中通雅苑,4,125.0,171,16,84800,1060,14
工农三村,3,58.99,10,6,57636,340,25
安居花苑,3,63.17,42,7,66487,420,18
引翔港小区,2,37.17,42,6,63223,235,30
黄兴绿园,4,96.74,181,6,75459,730,14
文化名园,2,51.3,16,6,66276,340,15
凤城路104弄,2,54.6,80,7,56776,310,20
海林大楼,3,90.7,42,24,67254,610,23
控江路645弄,1,34.2,42,6,62865,215,40
梅林公寓,3,59.59,42,20,59573,355,27
市京一村,4,110.12,10,7,54486,600,20
靖宇东路85弄,3,90.43,181,7,66349,600,21
市光二村,3,54.03,10,6,53488,289,28
大连路1188弄,3,47.85,171,7,70219,336,25
民星二村,4,90.0,10,7,56666,510,27
政民路230弄,2,46.21,16,6,60376,279,34
佳木斯路154弄,3,49.26,181,5,57856,285,35
吉浦小区,3,65.72,16,6,57821,380,22
国定路555弄,3,48.9,16,6,62985,308,29
控江路1039弄,3,56.61,42,5,67125,380,30
控江路1039弄,1,33.18,42,5,70825,235,30
延吉六村,2,43.76,181,12,62842,275,30
宁武路513号,2,52.0,42,6,58653,305,29
双阳路490弄,3,57.0,80,6,80701,460,31
昆明路1268弄,2,43.0,42,7,57441,247,26
延吉东路555弄,2,41.24,80,5,55771,230,59
金鹏花园,5,99.86,42,24,68095,680,19
民富家园,4,93.63,10,6,74762,700,17
三门路48弄,1,29.79,10,4,61094,182,28
大运盛城,3,83.0,80,24,81927,680,11
海上海新城(公寓),4,128.47,171,20,94963,1220,11
殷行路430弄,3,66.16,10,6,49879,330,22
控江路680弄,3,58.8,80,6,63775,375,27
南茶园,3,64.1,16,6,67082,430,21
国和苑,2,36.51,10,6,61626,225,20
浣纱四村,2,45.18,181,6,66401,300,22
兰花新村,3,47.3,181,6,76109,360,35
国和一村,2,44.2,10,6,57692,255,24
市光四村,2,41.7,10,6,50359,210,27
延吉东路315弄,4,68.85,80,6,60275,415,31
泰鸿苑,4,96.09,42,6,79092,760,16
政民路230弄,3,55.14,16,6,63474,350,29
控江小区,2,56.0,171,5,64285,360,29
长海二村,3,56.41,10,6,58500,330,21
荣丰花园,4,88.31,9,6,82663,730,16
市政家园,3,70.76,42,7,49462,350,21
政立小区,3,79.69,16,6,62994,502,22
浣纱六村,3,80.89,181,7,61812,500,21
长海二村,2,41.48,10,6,55448,230,23
控江路1039弄,2,48.5,42,5,61855,300,30
市光三村,1,37.6,10,6,50531,190,22
控江路1200弄,1,32.3,80,3,89783,290,16
国和一村,3,59.61,10,6,58714,350,24
市京一村,4,76.95,10,6,61078,470,20
国和二村,3,57.08,10,6,54309,310,26
民星一村,4,73.82,10,6,58249,430,31
松花江路223弄,2,42.36,181,6,60434,256,32
双阳路293弄,2,48.0,42,6,64583,310,34
市光二村,1,41.4,10,6,49516,205,27
翔殷四村,3,70.24,10,6,64066,450,20
邯郸小区,3,71.2,16,7,51966,370,22
城市丽园,5,145.0,80,17,80000,1160,12
引翔港小区,3,53.5,42,6,53271,285,27
营口大厦,4,93.99,181,24,58516,550,18
市光二村,2,37.8,10,6,58201,220,28
控江四村,3,65.46,181,6,62633,410,30
北茶园,3,60.21,16,6,66434,400,19
民星一村,2,39.76,10,6,54074,215,29
市光三村,2,43.0,10,6,50000,215,24
南茶园,5,116.12,16,6,64588,750,22
延吉七村,2,43.97,181,14,60268,265,30
佳木斯路185弄,3,48.09,181,6,61343,295,28
明丰阳光苑,4,102.06,10,6,68587,700,14
唐山路1380弄,3,51.09,42,7,60677,310,29
鞍山八村,2,53.0,171,6,75471,400,35
凤城二村,2,30.0,80,5,66666,200,29
民星二村,2,42.38,10,6,50731,215,22
宏翔公寓,5,113.55,181,7,60325,685,18
大连西路4弄,2,47.48,171,6,97935,465,36
开鲁六村,2,41.58,10,6,48100,200,26
控江五村,2,44.0,181,5,61363,270,28
宝钢又一村,4,103.8,42,20,69845,725,19
许昌路1481弄,1,31.0,171,5,69677,216,35
凤城四村,2,41.56,80,6,66169,275,30
四平路2100弄,2,48.79,16,6,65587,320,32
双辽支路70弄,2,41.0,171,7,58536,240,26
开鲁四村,3,60.0,10,6,53333,320,28
工农二村,4,85.0,10,16,52941,450,26
长海二村,2,41.48,10,6,59064,245,23
控江二村,1,33.52,80,5,62649,210,42
正文花园(二期),5,147.5,16,14,65762,970,14
汇元坊,5,131.5,181,7,75285,990,15
双阳路291弄,3,52.08,42,6,64900,338,32
凤城三村,2,38.05,80,5,59132,225,43
工农三村,3,56.31,10,6,56828,320,26
延吉五村,2,43.76,181,12,59414,260,30
国定路555弄,3,63.16,16,6,61114,386,29
翔殷四村,4,93.94,10,6,63870,600,20
闸二小区,3,63.0,10,6,52380,330,24
鞍山三村,6,102.5,171,5,68097,698,15
松苑小区,3,78.4,181,7,59311,465,22
松花公寓,3,82.23,181,17,64453,530,19
凤城二村,3,70.1,80,5,64194,450,18
凤城二村,2,53.36,80,6,67091,358,36
开鲁四村,5,100.94,10,6,53596,541,27
时运苑,4,89.14,42,20,60578,540,17
凤城二村,6,72.0,80,5,90277,650,18
工农二村,2,35.39,10,6,56230,199,28
延吉四村,3,50.27,181,6,61666,310,32
明丰阳光苑,5,124.0,10,14,68548,850,14
控江路650弄,3,55.2,80,6,61231,338,37
翔殷四村,3,64.29,10,6,59107,380,20
文化佳园,5,116.14,181,9,84380,980,15
控江七村,3,59.39,80,5,62300,370,38
兰港大楼,5,163.0,16,21,46012,750,18
市光三村,2,43.95,10,6,55745,245,24
开鲁一村,3,61.25,10,6,58775,360,26
锦西路177号,2,52.0,171,6,69230,360,39
和平花苑,4,91.19,171,25,71279,650,20
时运苑,3,64.83,42,6,57843,375,21
鞍山八村,2,31.5,171,6,88253,278,35
市光四村,2,43.38,10,6,48409,210,22
市光三村,2,43.0,10,6,55813,240,24
政民花苑,3,60.33,16,6,64644,390,23
凤城三村,2,35.62,80,5,64570,230,40
翔殷路352号,5,117.68,10,16,53535,630,16
东田公寓,3,95.57,42,24,71152,680,18
殷行路307弄,2,38.37,10,5,55251,212,40
民星二村,2,39.0,10,6,58974,230,27
佳泰花园,7,216.2,181,6,63367,1370,17
文化花园明珠苑,5,142.44,16,12,66694,950,16
内江一村,3,59.96,42,5,58372,350,34
国定路600弄,2,37.0,16,6,60000,222,30
国顺路389弄,2,51.99,16,6,69244,360,35
长白三村,3,51.35,181,5,66212,340,34
永吉路123号,1,33.11,181,5,60404,200,23
帆升公寓,7,181.83,42,6,63795,1160,14
延吉中路320弄,1,29.2,181,6,82191,240,32
国和一村,2,43.0,10,6,56976,245,24
殷行二村,2,49.97,10,6,53031,265,34
佳木斯路208弄,3,75.82,181,6,56713,430,20
飞虹路1047弄,1,37.56,42,6,63897,240,34
双辽支路70弄,2,42.0,171,7,69047,290,26
时运苑,4,89.14,42,20,61476,548,17
鞍山七村,2,40.58,171,5,76392,310,47
凤城二村,2,30.85,80,5,58346,180,29
控江路1039弄,1,32.64,42,5,70465,230,30
翔顺公寓,3,70.0,181,6,67000,469,20
松苑小区,3,78.12,181,7,60163,470,22
长眉小区,3,41.41,42,7,60371,250,23
政通路118弄,5,97.0,16,7,80412,780,20
星惠佳苑,5,144.27,9,11,70700,1020,16
珠江香樟南园,4,93.22,42,18,78309,730,11
开鲁二村,3,60.46,10,6,52927,320,26
安居花苑,3,63.17,42,7,64904,410,18
国和二村,3,61.35,10,6,57049,350,26
双阳路291弄,3,59.28,42,6,61572,365,32
市京一村,2,42.0,10,6,49047,206,22
包头路902弄,4,94.51,10,6,56607,535,18
益民小区,3,92.77,42,24,64676,600,18
鞍山八村,1,27.59,171,6,79739,220,33
浣纱三村,3,66.53,181,6,62077,413,22
长隆住宅小区,3,48.18,42,6,62266,300,32
纺平大楼小区,4,92.94,42,17,55950,520,30
靖宇家园,4,98.72,181,17,79011,780,6
引翔港小区,2,36.23,42,6,63483,230,27
鞍山四村第一小区,2,37.9,171,5,72559,275,38
兰花新村,2,50.76,181,6,65011,330,34
眉州路515弄,2,36.72,9,7,61274,225,30
新江湾时代花园,4,86.49,87,6,70297,608,17
晟业佳苑,4,92.15,42,6,68909,635,15
市政家园,4,95.98,42,6,59387,570,21
幸福村小区,2,38.0,42,7,61842,235,21
市京一村,3,60.67,10,6,56040,340,22
平凉路1975弄小区,1,30.31,42,5,65984,200,37
工农三村,2,48.52,10,6,55647,270,26
公园3000黄兴花园,4,101.85,181,11,78546,800,14
开鲁五村,4,83.83,10,13,57258,480,22
工农四村星源花苑,3,89.23,10,6,60517,540,18
济宁路200号,3,62.4,9,6,72115,450,30
控江绿苑,2,45.7,42,6,53610,245,33
殷行路451弄,3,58.81,10,6,48461,285,31
鑫隆公寓,4,83.4,9,6,82733,690,21
国和一村,3,67.0,10,6,59701,400,24
翔殷路505弄,5,134.38,181,15,60276,810,18
财大小区,1,38.17,16,6,62614,239,23
中原路99弄,1,39.7,10,6,60453,240,27
东银茗苑,5,123.93,42,11,84725,1050,16
市光一村,2,42.06,10,6,58250,245,29
政修路19号,3,51.73,16,6,73458,380,31
鞍山六村,2,33.01,171,5,78764,260,64
鞍山六村,1,29.29,171,5,78525,230,64
松花一村,2,37.24,181,6,58002,216,21
政民路230弄,1,38.22,16,6,61486,235,29
包头路902弄,4,90.97,10,6,61558,560,18
市光三村,3,57.9,10,6,51813,300,23
民富家园,3,69.49,10,6,73391,510,17
市光三村,2,37.6,10,6,55851,210,22
新凤城,4,102.52,80,24,82910,850,12
凤城二村,1,29.05,80,5,64716,188,29
引翔港小区,3,70.66,42,24,75714,535,21
开鲁四村,2,42.0,10,6,52380,220,28
控江西三村,3,42.0,181,6,57142,240,18
开鲁二村,2,46.33,10,6,47485,220,26
铁路新村(杨浦),3,57.09,16,7,66561,380,32
大连西路40弄,4,101.0,171,18,75247,760,26
密云小区,2,52.0,171,18,89423,465,28
财大小区,3,63.5,16,6,62204,395,21
凤城三村,1,34.18,80,5,64365,220,29
闸殷路195弄,2,41.93,10,6,47698,200,27
锦杨苑,4,109.03,9,23,77960,850,17
锦杨苑,4,109.03,9,23,72915,795,17
兰花教师公寓,4,83.99,181,6,70246,590,18
北茶园,2,42.91,16,6,72244,310,20
九州家园,4,101.37,9,6,72999,740,18
工农二村,3,61.16,10,6,53956,330,28
霍山路1200弄,2,58.0,9,6,66896,388,32
殷行二村,4,70.77,10,6,52282,370,35
控江路1455弄,6,107.41,42,6,63122,678,14
延吉东路125弄,1,32.39,80,6,63291,205,38
延吉一村,2,42.55,80,6,68155,290,36
杨家宅小区,2,40.59,42,6,63562,258,28
政立小区,3,84.31,16,6,61677,520,22
凤城花园,5,133.84,80,11,74716,1000,17
财大公寓,3,81.95,16,10,78096,640,13
眉州路515弄,2,39.26,9,7,64951,255,29
殷行二村,3,50.43,10,6,52746,266,36
内江路374弄,3,45.94,42,6,52895,243,34
市光二村,3,75.4,10,6,53713,405,23
包头路902弄,3,90.59,10,6,56849,515,18
长眉小区,2,36.12,42,7,58139,210,23
开鲁一村,3,60.8,10,6,55098,335,25
开鲁路286弄,4,92.45,10,16,49756,460,26
控江四村,2,34.26,181,7,65674,225,30
华晖绿苑,4,109.52,9,16,69393,760,16
兰花新村,3,74.43,181,6,79940,595,21
殷行路430弄,2,48.98,10,6,52674,258,22
市光三村,2,47.82,10,6,54370,260,24
黄兴路2020弄,2,33.0,16,6,63030,208,34
市京一村,2,43.96,10,6,54595,240,22
开鲁二村,3,61.83,10,6,50137,310,26
凤城一村,2,47.56,80,6,62657,298,25
市光三村,2,40.48,10,6,51877,210,24
松苑小区,3,59.07,181,7,61791,365,22
闸殷路195弄,1,32.67,10,6,48974,160,27
开鲁路286弄,3,84.74,10,16,54047,458,26
国威大厦,4,114.65,42,24,59310,680,13
开鲁二村,3,58.11,10,6,49905,290,26
工农四村五街坊,2,48.15,10,6,48805,235,21
珠江香樟南园,5,141.87,42,17,76126,1080,11
黄兴路118号,3,82.97,42,18,65083,540,20
翔顺公寓,3,73.43,181,6,62372,458,20
开鲁四村,2,50.34,10,6,51648,260,27
闸二小区,3,60.16,10,7,54022,325,24
延吉四村,3,47.4,181,6,66455,315,32
密云小区,2,52.84,171,6,95003,502,27
国和一村,3,54.14,10,6,57258,310,26
延吉东路557弄,1,32.35,80,5,51004,165,51
文化花园香榭丽苑,5,136.24,16,11,68115,928,15
长海四村,4,70.18,10,6,61271,430,22
控江五村,1,28.95,181,5,55267,160,60
市光三村,2,47.58,10,6,55695,265,24
惠民路714弄,2,43.53,9,7,68917,300,22
工农三村,3,56.23,10,6,57798,325,26
北茶园,2,46.02,16,7,70621,325,20
舒兰公寓,4,99.03,42,7,59577,590,18
市京一村,2,41.96,10,6,58388,245,22
殷行路571弄,2,41.35,10,6,53204,220,31
世晶花苑,3,84.6,10,6,96926,820,14
松花江路95弄,3,69.39,181,6,59086,410,21
创智坊(公寓),3,71.63,16,11,83763,600,7
市光二村,3,58.97,10,6,56808,335,27
凤城二村,2,42.0,80,5,56428,237,14
长阳新苑,6,147.6,9,6,68766,1015,17
市光四村,3,58.17,10,6,59308,345,25
市光三村,1,37.98,10,6,54239,206,24
汇元坊,5,131.86,181,11,72046,950,15
闸殷路195弄,3,54.29,10,6,50653,275,24
工农二村,1,34.07,10,6,55767,190,28
闸殷路195弄,2,40.11,10,6,54849,220,27
国和二村,3,57.0,10,6,56140,320,29
隆昌路696弄,4,105.0,42,7,52380,550,19
市光三村,2,44.96,10,6,52268,235,24
中原路34弄,4,106.92,10,7,65469,700,19
控江四村,1,31.04,181,3,56378,175,30
控江路650弄,2,39.5,80,5,55696,220,50
海鹏公寓,4,101.0,16,7,67821,685,21
白洋淀新村,2,41.44,42,6,55501,230,31
市光三村,2,48.47,10,5,57561,279,23
鞍山四村第三小区,2,49.23,171,5,68047,335,53
凤城路104弄,3,53.67,80,7,75461,405,19
鞍山四村第二小区,1,40.96,171,6,63476,260,29
控江路1525弄,1,36.0,42,6,72222,260,24
鞍山八村,4,64.45,171,6,79131,510,36
国和苑,3,56.47,10,6,57552,325,20
鞍山六村,2,53.13,171,5,72463,385,61
控江路652弄,3,61.32,80,5,54631,335,40
控江绿苑,2,64.0,42,6,53125,340,19
河间路1077弄,2,38.05,42,6,64914,247,32
新江湾时代花园,4,86.56,87,5,71626,620,17
控江四村,1,33.64,181,6,63912,215,32
控江路764弄,2,34.0,80,5,55882,190,41
凤城路104弄,3,92.14,80,7,75971,700,20
海杨公寓,3,98.96,9,24,85893,850,15
中原纪联小区,3,67.78,10,6,56948,386,21
世晶花苑,5,107.26,10,11,69923,750,14
新翔公寓,4,129.06,10,18,56407,728,20
东茂家苑,5,120.0,181,6,75000,900,13
长海一村,2,41.52,10,6,57321,238,23
工农三村,1,38.04,10,6,55205,210,26
黎平大楼,3,67.13,42,18,57351,385,24
鹏程苑,2,49.56,10,6,56900,282,20
远东一村,3,61.0,181,6,52459,320,29
市光四村,3,62.35,10,6,52927,330,25
新江湾时代花园,4,87.34,87,6,71559,625,17
殷行路301弄,2,48.8,10,6,51229,250,20
工农二村,3,70.85,10,16,56457,400,26
远东一村,3,58.29,181,6,51466,300,29
民京路838弄,2,41.5,10,6,50602,210,21
三门路48弄,1,30.59,10,4,62111,190,28
创智坊(公寓),4,114.46,16,8,76882,880,11
铁路新村(杨浦),3,52.97,16,6,70794,375,31
政熙路68弄,3,70.68,16,7,68194,482,23
远东一村,3,78.19,181,7,66504,520,21
长海一村,4,70.26,10,6,56931,400,23
控江五村,1,25.12,181,4,63694,160,60
平凉路1545弄,2,46.25,42,6,72864,337,41
宝钢又一村,5,138.21,42,20,64032,885,18
控江路650弄,2,36.5,80,5,47945,175,50
鞍山六村,2,53.57,171,5,62535,335,48
工农二村,3,67.53,10,16,51828,350,26
九州花苑,4,103.14,181,6,56234,580,22
耀浦苑,6,175.0,171,7,68571,1200,18
内江大楼,2,47.7,42,16,62893,300,33
金龙公寓,4,100.06,42,6,49970,500,23
控江五村,2,33.95,181,4,55964,190,60
公交新村,2,33.67,171,6,83160,280,36
松花江路95弄,4,108.34,181,7,57227,620,20
宁武路511号,2,35.22,42,6,58205,205,29
四平路2100弄,1,34.11,16,6,70360,240,29
恒阳花苑,5,114.85,171,28,78276,899,10
延吉五村,3,50.12,181,6,65043,326,32
密云小区,2,52.0,171,18,86538,450,28
万登花苑,7,142.86,9,5,61598,880,20
时运苑,4,112.68,42,20,57685,650,17
阳光欧洲公寓,5,114.82,10,7,72112,828,18
北茶园,4,86.62,16,6,71577,620,19
控江路1039弄,2,47.14,42,5,61518,290,45
隆昌路696弄,4,105.19,42,7,50385,530,19
隆昌路641弄,2,49.55,42,6,56508,280,31
兰馨雅苑,5,118.96,181,6,81540,970,14
益海佳苑,5,145.56,171,6,72135,1050,16
纺平大楼小区,1,44.57,42,17,52726,235,30
长海一村,3,57.6,10,6,60416,348,23
市光二村,4,68.98,10,6,55088,380,28
市光三村,2,50.86,10,6,54069,275,24
民星一村,1,39.76,10,6,50301,200,29
鞍山四村第二小区,1,41.01,171,6,65837,270,50
黄兴路1039弄,2,40.09,80,6,64854,260,33
时运苑,5,135.95,42,20,59580,810,17
莱茵半岛,6,209.21,10,8,70742,1480,15
控江西三村,3,50.5,181,6,61386,310,18
控江四村,3,64.59,181,5,55736,360,9
凤城三村,2,45.82,80,5,63291,290,6
南茶园,3,66.1,16,6,65809,435,22
益华小区,4,97.98,16,7,67973,666,21
双辽路200弄,2,36.25,42,7,68965,250,27
殷行路430弄,3,63.77,10,6,48612,310,22
市光二村,3,66.38,10,18,55739,370,25
国富苑,5,146.87,42,24,57874,850,17
延吉五村,2,36.23,181,6,63483,230,31
张家浜小区,2,38.3,42,7,66579,255,24
双花公寓,3,69.08,181,19,62970,435,26
开鲁四村,2,41.87,10,6,50155,210,28
通华大楼,2,63.4,171,18,64668,410,26
椰泰公寓,6,162.97,10,5,60011,978,18
益华小区,4,81.06,16,7,64150,520,21
控江四村,1,31.73,181,11,56098,178,30
开鲁一村,2,42.72,10,6,55009,235,26
心仪雅苑,5,135.14,42,15,64377,870,15
珠江香樟南园,4,98.36,42,17,77267,760,11
界龙商务大楼,3,67.59,9,21,68057,460,20
松花江路123弄,4,102.62,181,7,63340,650,19
浣纱三村,4,80.62,181,6,61771,498,20
民星住宅小区,4,85.01,10,18,57640,490,24
文化花园香榭丽苑,7,185.0,16,7,60540,1120,18
翔顺公寓,3,69.87,181,6,64119,448,20
兰花新村,2,42.21,181,6,61596,260,34
华升新苑,5,126.84,42,6,78760,999,16
新江湾时代花园,3,61.0,87,6,80327,490,17
翔顺公寓,3,69.77,181,6,65214,455,20
殷行路451弄,3,59.8,10,6,55183,330,30
开鲁四村,3,57.83,10,6,53605,310,28
长眉小区,1,31.01,42,7,70944,220,23
世界路99弄,2,52.61,10,6,50370,265,22
佳龙花园,3,65.8,181,11,85106,560,12
市光二村,3,58.68,10,6,57941,340,27
黄兴路118号,2,59.11,42,18,64286,380,20
新中源大楼,2,43.23,42,18,57830,250,25
国权路300弄,4,68.1,16,6,66079,450,34
控江路1455弄,1,30.94,42,6,72721,225,14
控江四村,3,52.58,181,6,66565,350,34
工农四村五街坊,2,48.39,10,6,60963,295,21
申安公寓,4,171.56,171,8,78689,1350,18
创智坊(公寓),3,140.52,16,5,66894,940,9
延吉东路555弄,2,47.67,80,5,57058,272,59
黄兴绿园,5,135.65,181,6,70770,960,14
控江路1200弄,4,98.78,80,5,65802,650,16
凤城三村,2,48.51,80,5,65965,320,29
紫罗兰家苑,4,110.8,80,17,90252,1000,12
纺平大楼小区,2,45.98,42,5,55458,255,42
春岚苑,3,95.2,10,7,65126,620,16
莱茵半岛,6,227.31,10,6,65989,1500,15
许昌路1479弄,2,33.25,171,5,67669,225,37
政通路118弄,2,48.86,16,7,77363,378,20
密云小区,3,66.2,171,18,80060,530,28
翔顺公寓,3,68.29,181,6,73949,505,20
控江二村107弄小区,1,33.0,181,5,63636,210,21
内江二村,3,60.86,42,6,61616,375,27
宏翔公寓,6,151.3,181,6,53536,810,18
长海二村,4,70.35,10,6,58990,415,23
友谊新村,3,66.2,42,6,59667,395,32
内江二村,3,86.7,42,24,54901,476,28
黑山小区,2,42.43,10,6,61277,260,31
国定路700弄,4,87.17,16,6,65389,570,29
吴家浜小区,1,28.1,42,6,65836,185,32
殷行路451弄,3,59.8,10,6,53511,320,30
凤城二村,1,32.37,80,5,74142,240,18
殷行路305弄,1,35.87,10,5,47393,170,23
内江路384弄,3,48.33,42,5,63107,305,39
开鲁四村,2,43.0,10,6,51162,220,28
汽车公寓小区,4,94.94,42,24,70570,670,20
汇丰苑,4,90.0,16,6,73111,658,20
翔殷三村,3,60.28,10,6,61380,370,18
市光四村,3,58.86,10,6,52667,310,27
国和二村,2,41.5,10,6,53012,220,29
工农四村星源佳苑,5,135.82,10,6,58901,800,13
文化花园明珠苑,5,135.09,16,7,64401,870,16
新江湾时代花园,4,82.04,87,6,73744,605,17
控江路659号,2,40.35,42,6,60223,243,40
兰花新村,3,51.46,181,6,60240,310,34
民星二村,3,60.0,10,6,58000,348,27
宝钢又一村,4,145.0,42,20,58620,850,18
国和二村,2,43.0,10,6,55813,240,26
民星住宅小区,3,59.46,10,18,58863,350,26
宝钢又一村,4,98.68,42,20,76003,750,18
市光四村,3,57.07,10,6,53443,305,22
国富苑,5,154.32,42,24,59292,915,17
世界路117弄,3,69.78,10,7,58039,405,18
政熙路68弄,4,107.8,16,7,66790,720,23
民星二村,3,54.21,10,6,58845,319,27
惠浦大厦,5,122.47,9,20,65158,798,17
开鲁一村,3,60.8,10,6,54276,330,25
佳龙花园,5,127.1,181,18,90479,1150,13
耀浦苑,5,212.76,171,5,70031,1490,18
