name,rooms,area,district,floor,uprice,sprice,age
襄阳南路277弄,4,90.13,建国西路,6,99855,900,27
嘉汇广场,5,145.21,徐家汇,33,59913,870,20
挹翠苑,4,83.99,植物园,6,63698,535,18
梅陇四村,3,61.07,华东理工,6,60586,370,23
航建大楼,2,44.85,斜土路,6,73578,330,32
上缝小区,5,105.77,龙华,6,60508,640,22
康平路207弄,3,62.63,徐家汇,5,127734,800,30
汇成桂苑,5,102.53,斜土路,7,102409,1050,18
上缝小区,3,66.33,龙华,7,64827,430,22
田林体育公寓,6,180.0,田林,20,65555,1180,20
寿山坊,3,47.17,康健,6,74199,350,28
中原新村,3,50.91,徐家汇,5,109998,560,33
欣园新邨,4,79.78,康健,6,70193,560,23
桂平小区,2,51.82,康健,6,73330,380,21
漕溪四村,2,44.5,万体馆,6,78651,350,31
钦江大楼,4,80.6,漕河泾,16,65136,525,20
斜土路1620号,2,62.24,斜土路,16,82744,515,29
东安花苑,5,119.45,龙华,7,79363,948,21
长乐路447号,4,85.47,衡山路,6,87750,750,20
梅陇三村,2,29.82,华东理工,6,70422,210,25
冶金小区(徐汇),3,65.71,田林,3,54786,360,61
仪表新村,3,51.0,田林,6,84313,430,36
福苑小区,3,70.78,田林,22,74879,530,27
梅陇四村,4,112.87,华东理工,25,57765,652,21
福苑小区,4,116.61,田林,18,72892,850,29
凌云新村,3,66.0,华东理工,6,57575,380,23
乐山八九村,3,74.43,徐家汇,18,90017,670,26
上飞新村,2,45.8,徐汇滨江,6,78602,360,19
化工二三村,3,47.65,华东理工,6,60860,290,29
钦州南路634弄,3,60.03,康健,6,75962,456,24
梅陇七村,2,52.0,华东理工,6,56730,295,24
紫荆园,3,93.15,康健,6,86956,810,18
罗城小区,4,86.1,上海南站,6,63298,545,20
爱邦大厦,4,118.09,徐家汇,29,59276,700,28
清真小区,5,119.87,斜土路,3,70075,840,53
花苑村玉兰园,3,65.65,康健,6,65498,430,29
徐虹公寓,3,69.97,徐家汇,6,84321,590,23
金谷园,5,143.76,万体馆,18,64691,930,20
梅陇路394弄,3,90.0,华东理工,6,57222,515,23
乌中小区,3,79.31,衡山路,28,94565,750,26
龙南五村,3,61.86,龙华,5,63045,390,24
田林十四村,3,73.0,田林,18,65753,480,29
上缝小区,2,32.72,龙华,6,77933,255,27
华东花苑,3,70.37,上海南站,6,62242,438,19
漕溪四村,3,52.12,万体馆,6,78664,410,31
永新花苑,5,169.86,徐家汇,33,105969,1800,18
天平小区,3,55.55,徐家汇,7,108010,600,22
东方曼哈顿,6,197.32,徐家汇,36,106426,2100,12
永新花苑,5,154.6,徐家汇,33,119987,1855,18
尊园,4,114.01,徐家汇,31,103499,1180,14
明佳苑,4,112.0,万体馆,15,74107,830,19
华理苑,2,51.95,华东理工,6,61597,320,20
徐虹大楼,4,103.53,徐家汇,18,72442,750,20
万象园,3,85.91,康健,6,79152,680,18
陕西南路550弄,3,54.68,建国西路,5,108814,595,36
住友公寓,5,129.72,万体馆,22,63213,820,20
东安花苑,5,129.7,龙华,26,75558,980,20
康健路120弄,3,58.7,康健,6,68143,400,30
上缝小区,2,47.88,龙华,6,73099,350,27
上海师大新村,2,55.28,康健,6,65123,360,22
茶陵路195弄,1,27.71,斜土路,4,72176,200,59
恒地苑,3,56.58,龙华,6,106044,600,15
茶陵北路3号,2,35.0,斜土路,6,84285,295,38
花苑村玉兰园,3,77.79,康健,6,64275,500,29
乐山六七村,3,59.04,徐家汇,7,76219,450,29
汇站街80弄,5,109.86,徐家汇,6,91024,1000,23
日晖二村,2,44.5,斜土路,6,75056,334,29
虹梅南路96弄,3,69.36,华东理工,6,57381,398,24
中瑞公寓,4,88.38,田林,18,85992,760,6
华东花苑,3,84.16,上海南站,6,59410,500,19
田林十四村,2,48.8,田林,18,81762,399,25
嘉善路232弄,3,53.48,建国西路,6,115931,620,29
海螺花园,5,146.75,徐家汇,26,85860,1260,18
平江大楼,3,60.23,斜土路,20,79694,480,28
薛家宅小区,2,45.33,康健,7,89344,405,21
中科新苑,4,112.83,斜土路,6,85083,960,18
天钥桥路69弄丙支弄,2,63.0,徐家汇,6,87301,550,38
锦汇苑,4,88.16,徐家汇,29,100952,890,20
康健路120弄,3,61.68,康健,6,72957,450,30
吴东小区,4,69.0,徐家汇,6,71014,490,28
乌中小区,3,76.12,衡山路,28,105097,800,26
漕溪二村,4,77.0,万体馆,6,76623,590,23
斜土路1899弄,2,63.21,徐家汇,7,72773,460,22
睿园,5,131.55,衡山路,10,127708,1680,20
圣骊家园,4,118.84,康健,28,69841,830,17
银海苑,5,170.97,斜土路,24,67263,1150,18
漕溪大楼,4,85.04,徐家汇,17,82314,700,23
徐虹公寓,3,58.84,徐家汇,6,78178,460,23
凌云新村,3,61.7,华东理工,6,57536,355,23
花苑村玉兰园,3,77.79,康健,6,61704,480,29
挹翠苑,2,70.25,植物园,6,68327,480,17
永福第六小区,3,62.98,衡山路,5,103207,650,42
三江小区,2,44.83,龙华,6,88333,396,23
光启公寓,4,126.42,徐家汇,18,98876,1250,20
瑞金南苑,5,139.99,斜土路,10,87149,1220,17
天龙苑,3,83.66,龙华,6,72914,610,20
茶陵路195弄,1,27.25,斜土路,4,71559,195,59
石油公寓,2,57.55,徐家汇,18,84274,485,28
乐山二村,2,47.88,徐家汇,7,81453,390,29
玉兰花苑,3,77.79,徐家汇,23,102840,800,25
宛南四村,2,38.47,龙华,5,80582,310,36
乐山二村,2,32.5,徐家汇,6,92307,300,28
西木小区,2,37.78,斜土路,5,79407,300,38
百乐公寓,4,125.99,斜土路,20,87308,1100,18
嘉瑞花苑,2,59.75,斜土路,24,103765,620,16
轻工大木桥小区,4,89.28,斜土路,7,70340,628,25
东安花苑,4,139.2,龙华,26,50287,700,20
河滨国际公寓,3,65.62,康健,21,94483,620,10
南丹路128弄,2,53.1,徐家汇,6,130320,692,24
龙吴路11弄,4,79.08,万体馆,6,75240,595,25
华富小区,5,100.4,万体馆,6,65737,660,18
漕溪大楼,3,54.58,徐家汇,14,89776,490,42
花苑村丁香园,3,66.6,康健,6,58558,390,23
日晖二村,1,37.98,斜土路,6,75039,285,27
化工二三村,3,51.95,华东理工,3,59672,310,32
漕溪三村,3,59.84,万体馆,6,68516,410,24
东安三村,3,65.08,徐家汇,6,82974,540,31
寿德坊,2,47.6,康健,6,61974,295,24
华东花苑,3,84.06,上海南站,7,53533,450,21
宛南六村,4,51.17,龙华,6,78170,400,37
上海师大新村,3,48.67,康健,6,74994,365,30
康佳苑,4,76.4,上海南站,6,73298,560,18
龙山新村,5,130.0,万体馆,6,54615,710,64
梅陇四村,4,97.84,华东理工,23,56214,550,20
龙南三四村,3,67.79,龙华,7,59005,400,23
番禺小区,2,48.51,徐家汇,6,82044,398,29
中山新村,2,36.34,斜土路,7,74298,270,35
万象园,4,98.64,康健,7,72992,720,18
龙南五村,4,72.81,龙华,6,60431,440,23
康馨家园,5,143.68,康健,18,85606,1230,15
梅陇四村,4,123.0,华东理工,27,52845,650,20
漕溪大楼,3,80.66,徐家汇,14,74386,600,42
徐虹公寓,5,94.67,徐家汇,6,73941,700,20
东荡小区,4,86.87,上海南站,6,54679,475,23
杜鹃园,2,42.93,康健,6,76869,330,25
谨斜小区,2,36.87,徐家汇,5,80010,295,40
康健路24弄,2,52.85,康健,7,71901,380,30
协昌小区,3,82.83,龙华,24,72196,598,23
上缝小区,3,67.13,龙华,6,67778,455,22
狮城花苑,3,58.14,龙华,6,67079,390,22
长春小区,3,66.45,田林,6,64710,430,23
日晖六村,1,32.7,斜土路,6,79510,260,52
狮城花苑,2,43.19,龙华,6,67145,290,22
聚龙新苑,5,192.81,龙华,11,72610,1400,15
汽联大厦,1,36.32,斜土路,16,74339,270,26
俞三小区,4,94.43,龙华,6,62480,590,23
漕泾一村,3,58.88,康健,6,73879,435,37
轻工大木桥小区,4,89.24,斜土路,7,68354,610,25
兆嘉园,4,101.74,万体馆,21,76666,780,17
裕德大厦,3,77.23,徐家汇,24,99702,770,20
东泉小区,2,47.09,植物园,6,61584,290,23
梅陇四村,4,123.0,华东理工,25,53658,660,21
上海五月天(公寓),5,132.87,徐家汇,34,90313,1200,14
大闻公寓,5,130.88,斜土路,19,91687,1200,19
挹翠苑,3,85.06,植物园,6,64660,550,18
金轩公寓,4,111.76,徐家汇,23,80529,900,20
花苑村丁香园,3,58.82,康健,6,62053,365,25
爱乐大厦,5,121.78,徐家汇,26,69797,850,23
梅花园,5,127.59,康健,24,59173,755,20
日晖六村,1,33.53,斜土路,5,69490,233,59
嘉善公寓,5,189.39,建国西路,25,93985,1780,18
紫荆园,4,94.5,康健,6,87830,830,18
冠生园路237弄,1,34.52,康健,6,79663,275,28
肇嘉浜路687弄,2,54.89,徐家汇,4,76516,420,39
田林十四村,2,36.39,田林,6,85188,310,30
瑞金尊邸,4,123.0,斜土路,18,97560,1200,11
龙山新村,5,97.34,万体馆,6,71912,700,64
东安一村,3,61.14,徐家汇,3,65423,400,59
北海大厦,4,116.32,万体馆,19,73074,850,19
漕溪四村,3,53.18,万体馆,6,71455,380,31
陕西南路488弄,9,407.4,建国西路,3,186548,7600,76
钦江路47弄,2,56.74,漕河泾,7,59922,340,21
泰康大楼,4,109.36,斜土路,19,68580,750,19
罗城小区,4,91.36,上海南站,6,56370,515,20
煤科公寓,2,33.98,龙华,6,84755,288,40
上缝小区,3,52.84,龙华,6,73429,388,28
华东花苑,3,68.54,上海南站,6,55442,380,20
月季园(徐汇),4,77.8,康健,6,58483,455,25
俞一小区,1,35.79,龙华,6,69851,250,30
寿祥坊,3,99.69,康健,18,60186,600,21
宛龙小区,1,46.05,龙华,7,78175,360,17
江南新村(徐汇),4,83.75,斜土路,5,62089,520,60
天钥花苑,5,142.18,徐家汇,10,68926,980,20
煤科公寓,3,49.65,龙华,6,76132,378,40
龙山新村,5,131.86,万体馆,6,60973,804,64
莱诗邸,3,72.17,徐家汇,27,138561,1000,12
桂莘小区,4,109.53,康健,6,73039,800,20
漕溪四村,3,64.25,万体馆,6,68482,440,31
康馨家园,4,112.85,康健,18,84182,950,15
虹二小区,1,32.62,徐家汇,5,82771,270,53
万象园,4,85.91,康健,6,73332,630,18
宛南一村,3,47.78,龙华,6,79531,380,38
金塘小区,4,79.65,华东理工,6,60891,485,22
莱诗邸,3,80.19,徐家汇,31,114727,920,12
日晖二村,2,50.0,斜土路,5,66000,330,63
日晖六村,1,34.04,斜土路,5,102820,350,59
肇嘉浜路853弄,3,61.98,徐家汇,5,85511,530,40
日晖二村,1,38.14,斜土路,5,64499,246,63
高安路2弄,3,92.52,衡山路,3,102680,950,52
华苑大厦,5,185.97,徐家汇,31,51083,950,20
花苑村丁香园,2,52.47,康健,6,60987,320,23
丝庐花语,3,73.51,斜土路,11,95225,700,11
森陇家园,5,125.18,华东理工,15,67902,850,11
炎虹路76弄,2,60.51,斜土路,6,69410,420,36
锦泰苑(徐汇),2,54.92,华东理工,6,57902,318,22
强生花苑,4,116.41,龙华,27,81608,950,14
协和公寓,5,127.12,斜土路,18,73159,930,18
金牛苑,7,160.37,上海南站,6,49884,800,18
梅陇十一村,2,55.0,华东理工,6,55454,305,23
梅陇十一村,2,48.44,华东理工,6,56151,272,23
园南一村,2,41.99,上海南站,6,79780,335,29
楼园小区,3,70.34,上海南站,6,62126,437,22
楼园小区,2,54.72,上海南站,6,59393,325,24
光华园,3,58.03,上海南站,6,82715,480,21
长桥三村,2,41.5,长桥,6,61445,255,28
汇成五村,1,27.3,上海南站,6,87912,240,23
长桥一村,3,60.96,长桥,6,74639,455,27
楼园小区,3,76.85,上海南站,6,59856,460,23
园南一村,3,53.1,上海南站,6,73446,390,30
欣嘉苑,3,84.46,漕河泾,6,69855,590,15
汇成一村,1,33.3,上海南站,6,57057,190,23
长顺坊,3,63.7,康健,18,71428,455,21
园南一村,3,55.02,上海南站,6,77244,425,29
园南一村,2,53.0,上海南站,6,75471,400,30
寿益坊,3,62.0,康健,6,73387,455,23
光华绿苑,4,72.02,华泾,6,50680,365,14
汇成一村,3,63.1,上海南站,6,57527,363,24
天际花园,5,151.28,徐家汇,30,97831,1480,16
海螺花园,4,106.19,徐家汇,26,81928,870,18
梅陇三村,2,39.3,华东理工,6,55979,220,24
南天大楼,3,65.29,徐家汇,18,79644,520,22
盛华景苑,4,89.0,华泾,28,51685,460,4
鑫隆花园,4,104.32,植物园,24,46779,488,21
长桥四村,1,41.96,长桥,6,58388,245,26
龙州小区,3,64.96,华东理工,6,55418,360,23
梅陇十一村,3,55.0,华东理工,6,58181,320,24
梅陇八村,2,40.2,华东理工,6,55970,225,24
书香逸居,5,133.83,长桥,11,89665,1200,10
田林六村,2,48.58,田林,6,69987,340,34
肇嘉浜路669弄,3,47.75,徐家汇,5,83560,399,29
罗城小区,2,49.66,上海南站,6,60410,300,20
田林十四村,2,35.61,田林,6,86492,308,30
长陇苑,3,72.74,华东理工,6,53615,390,22
中凯城市之光(徐汇),7,404.16,徐家汇,33,121239,4900,5
长桥四村,3,58.64,长桥,6,56275,330,28
桂平小区,2,46.97,康健,6,67064,315,21
恒益公寓,6,166.73,斜土路,26,95963,1600,18
梅苑,4,74.84,华东理工,6,54783,410,23
番禺小区,3,58.67,徐家汇,9,83517,490,29
青松小区,3,57.0,徐家汇,30,80701,460,22
梅陇四村,4,122.95,华东理工,27,52053,640,20
东安一村,2,34.7,徐家汇,4,69164,240,61
五原小区,3,71.09,衡山路,6,109720,780,55
梅苑,2,43.7,华东理工,6,57208,250,23
上缝小区,2,38.56,龙华,6,71317,275,34
科苑新村,2,38.67,康健,18,87923,340,27
东安一村,4,84.62,徐家汇,6,73268,620,18
梅陇七村,2,40.33,华东理工,6,60748,245,24
凯翔小区,2,53.32,万体馆,18,80645,430,26
永福路147弄,3,70.92,衡山路,6,124083,880,30
青松小区,3,65.59,徐家汇,30,86903,570,22
华富小区,3,74.43,万体馆,6,81284,605,19
杜鹃园,2,42.93,康健,6,74539,320,25
银亿徐汇酩悦,5,149.38,斜土路,18,97067,1450,4
乐山六七村,1,34.15,徐家汇,7,83455,285,29
花苑村梅花园,2,33.65,康健,6,67756,228,24
凯翔小区,2,39.0,万体馆,5,84615,330,27
枫林路14弄,3,82.38,徐家汇,12,87399,720,20
丝庐花语,4,111.82,斜土路,21,102843,1150,11
凌云新村,3,66.07,华东理工,6,59028,390,23
东安二村,3,55.44,徐家汇,6,71789,398,59
金牛苑,3,74.35,上海南站,6,63214,470,20
梅陇四村,2,50.11,华东理工,6,59469,298,23
凯歌公寓,4,81.68,徐家汇,25,97943,800,25
漕溪大楼,3,55.0,徐家汇,14,84545,465,42
寿德坊,2,45.2,康健,6,69690,315,24
申航小区,2,33.56,龙华,5,83432,280,44
钦州路785弄,4,96.23,田林,6,65468,630,21
丰三小区,3,54.22,龙华,6,77462,420,23
东航小区,3,59.18,龙华,4,72659,430,43
花苑茶花园,4,77.4,康健,6,69121,535,24
田林十四村,1,38.35,田林,6,80834,310,30
东泉小区,4,93.1,植物园,6,61761,575,23
平华大厦,3,74.98,斜土路,23,94025,705,23
江南新村(徐汇),3,49.0,斜土路,3,77551,380,60
梅陇三村,2,37.1,华东理工,6,63342,235,27
海波花苑,2,47.58,龙华,6,75662,360,22
乌中小区,2,52.64,衡山路,28,110182,580,26
漕溪大楼,3,54.64,徐家汇,14,91508,500,42
零陵路640号,2,37.69,万体馆,5,87556,330,41
东泉小区,3,58.88,植物园,6,66236,390,23
轻工大木桥小区,1,34.2,斜土路,7,89181,305,25
南丹路128弄,3,53.1,徐家汇,6,124293,660,24
上影新村,1,32.93,斜土路,6,92620,305,37
长乐路447号,3,72.0,衡山路,6,94444,680,20
梅陇三村,2,44.0,华东理工,6,61363,270,25
康强坊,4,59.8,康健,4,67725,405,23
虹二小区,1,36.72,徐家汇,5,76252,280,53
襄阳南路277弄,2,43.0,建国西路,6,123255,530,27
秀山支路5弄,1,32.0,徐家汇,6,95312,305,28
徐虹大楼,4,97.39,徐家汇,18,80090,780,20
爱邦大厦,4,96.41,徐家汇,29,57048,550,28
康佳苑,3,76.2,上海南站,6,69553,530,18
梅陇四村,2,46.31,华东理工,6,53984,250,23
凯旋路2280弄,3,65.22,徐家汇,7,88929,580,20
东安三村,4,64.02,徐家汇,6,72633,465,28
永太小区,3,46.91,建国西路,6,140694,660,31
华苑大厦,5,185.97,徐家汇,31,56460,1050,20
汇成二村,3,58.4,上海南站,6,56506,330,23
徐虹大楼,5,112.5,徐家汇,18,73777,830,20
花苑村梅花园,2,46.83,康健,6,58723,275,24
田林十二村,2,50.0,田林,6,84000,420,32
徐汇公寓,5,138.0,康健,18,68840,950,13
挹翠苑,5,97.39,植物园,6,67768,660,18
东安一村,5,126.32,徐家汇,5,62935,795,61
宛平南路500弄,3,53.35,徐家汇,6,86223,460,32
漕溪三村,2,41.33,万体馆,5,78877,326,24
三江小区,1,32.49,龙华,6,107725,350,23
狮城花苑,2,43.19,龙华,6,68302,295,22
乐山一村,1,25.54,徐家汇,6,103758,265,25
东荡小区,4,84.13,上海南站,6,59431,500,23
龙吴路9弄,4,66.55,万体馆,6,75131,500,31
尚海湾豪庭,6,264.12,徐汇滨江,30,121157,3200,7
东安大楼(徐汇),5,142.82,徐家汇,18,70018,1000,21
武康路280弄(公房),3,57.78,衡山路,6,103842,600,36
田林十三村,2,47.67,田林,6,80344,383,32
锦馨公寓,4,94.54,田林,23,69811,660,13
龙吴路13弄,3,62.71,万体馆,6,78137,490,27
凯旋花苑,6,135.97,徐家汇,30,100463,1366,14
永兆豪庭,10,213.0,漕河泾,17,65164,1388,9
周家湾小区,2,34.92,龙华,6,71592,250,28
北海大厦,2,64.54,万体馆,19,100712,650,19
梅陇三村,2,37.1,华东理工,6,61994,230,27
花苑茶花园,2,47.1,康健,6,71125,335,24
文定路85号,3,50.2,徐家汇,6,131474,660,24
花苑村梅花园,2,41.0,康健,6,68292,280,24
钦州路111弄,3,77.44,康健,30,76188,590,12
徐汇玺庭,8,265.94,田林,17,103406,2750,3
上缝小区,3,45.63,龙华,6,75608,345,27
汇达苑,4,86.17,植物园,7,73111,630,16
汇峰鼎园,4,120.98,斜土路,33,123987,1500,11
常熟路165号,4,75.0,衡山路,7,126666,950,22
东方巴黎,5,130.01,衡山路,37,119221,1550,17
龙山新村,3,59.18,万体馆,6,73166,433,30
汇翠花园,6,220.76,徐家汇,34,81536,1800,14
梅陇四村,3,97.37,华东理工,27,53404,520,20
炎虹路71弄,2,46.49,斜土路,6,83889,390,39
吴东小区,3,72.42,徐家汇,6,78431,568,25
凯歌公寓,2,52.5,徐家汇,25,106666,560,25
东安一村,2,41.02,徐家汇,5,78010,320,28
东安一村,1,34.6,徐家汇,4,72254,250,61
天龙苑,3,83.66,龙华,7,69925,585,20
天龙苑,3,83.66,龙华,7,68132,570,20
康健公寓,4,107.31,康健,19,63367,680,22
尊园,5,152.45,徐家汇,37,80026,1220,14
宏润花园,5,150.6,万体馆,9,89641,1350,14
嘉乐公寓,3,63.57,斜土路,15,78653,500,33
中海馨园,5,145.0,康健,18,89655,1300,16
东泉小区,3,63.15,植物园,6,66508,420,23
吴中公寓,3,72.34,田林,22,67735,490,21
上缝小区,3,67.91,龙华,6,67736,460,28
田林六村,1,32.0,田林,6,70312,225,34
日晖六村,1,34.27,斜土路,5,81704,280,59
东安二村,3,57.38,徐家汇,6,78424,450,50
梅陇三村,2,56.21,华东理工,6,55150,310,27
龙山新村,2,40.8,万体馆,4,77205,315,64
龙南七村,3,76.9,龙华,6,64889,499,23
梅花园,5,126.04,康健,24,60695,765,20
永太小区,5,87.82,建国西路,6,111364,978,29
梅陇四村,2,45.14,华东理工,6,53167,240,23
乌中小区,2,60.98,衡山路,24,111511,680,26
东荡小区,3,73.13,上海南站,6,56064,410,23
徐汇长春苑,2,52.46,田林,17,87685,460,9
永新花苑,5,174.94,徐家汇,31,92603,1620,15
日晖二村,1,43.16,斜土路,5,61399,265,63
东湾小区,2,43.98,华泾,6,40927,180,22
馨宁公寓,3,62.44,华泾,29,60057,375,6
盛华景苑,4,89.0,华泾,28,48314,430,4
华滨家园,2,55.0,植物园,32,66363,365,5
中海瀛台,4,105.06,华泾,33,85665,900,10
华滨家园,4,89.58,植物园,35,64746,580,5
华沁家园,4,89.47,植物园,32,61473,550,6
陇南小区,3,66.45,华东理工,6,48908,325,23
馨宁公寓,3,61.65,华泾,18,63260,390,6
康健路100弄,3,47.78,康健,5,81624,390,33
龙南五村,3,60.62,龙华,6,61530,373,22
寿山坊,3,63.42,康健,6,59918,380,28
百汇园,5,188.8,徐汇滨江,31,121822,2300,1
寿山坊,2,48.92,康健,6,63368,310,28
华东花苑,3,75.14,上海南站,7,61219,460,20
明园世纪城,5,204.0,建国西路,20,92156,1880,14
东安一村,1,34.52,徐家汇,5,81112,280,35
长峰小区,4,105.22,徐汇滨江,10,58924,620,18
斜土路2200弄,2,37.7,徐家汇,6,71618,270,33
龙山新村,2,48.43,万体馆,6,70204,340,64
泰东新村(徐汇),2,38.6,徐家汇,6,98445,380,24
天龙苑,4,102.07,龙华,6,61722,630,18
金轩公寓,4,111.77,徐家汇,23,80433,899,20
汇京佳丽园,4,104.03,上海南站,17,79304,825,12
中海瀛台,5,150.25,华泾,30,81064,1218,10
梅陇六村,1,32.23,华东理工,6,58951,190,27
鑫隆花园,3,89.87,植物园,24,56748,510,21
华沁家园,4,89.0,植物园,35,65730,585,6
臻园(公寓)(徐汇),6,149.9,华泾,11,66711,1000,10
上中路100弄,2,36.0,上海南站,6,110555,398,36
东湾小区,4,82.04,华泾,6,48756,400,20
东湾小区,1,40.7,华泾,6,51597,210,22
徐汇新干线,4,76.0,华泾,11,65789,500,11
叠加苑,3,109.58,徐汇滨江,18,59317,650,16
长虹坊,3,69.9,康健,6,65092,455,26
长丰坊,4,73.9,康健,6,71718,530,23
园南三村,3,61.6,植物园,6,76298,470,25
中海瀛台,4,88.52,华泾,38,100542,890,7
紫薇园,3,61.64,康健,6,68137,420,25
华泾四村,3,68.7,华泾,6,42212,290,22
长海坊,2,44.84,康健,6,75825,340,27
馨宁公寓,3,82.77,华泾,26,67657,560,6
华泾绿苑,4,86.9,华泾,11,55235,480,9
罗秀三村,2,48.97,植物园,6,57177,280,23
长丰坊,3,53.97,康健,6,72262,390,25
梅陇八村,3,53.2,华东理工,6,62030,330,24
长桥四村,3,51.45,长桥,6,63168,325,28
梅陇六村,3,57.28,华东理工,6,57611,330,27
汇成四村,3,58.4,上海南站,6,59931,350,23
龙州小区,3,68.33,华东理工,6,59710,408,21
华欣家园,3,73.0,华泾,6,52739,385,13
长丰坊,3,58.37,康健,6,69556,406,26
梅陇九村,3,61.49,华东理工,6,51227,315,23
光华园,2,40.7,上海南站,6,98280,400,23
梅陇十一村,4,79.25,华东理工,6,57413,455,23
长丰坊,3,53.14,康健,6,69627,370,26
兴荣苑,3,66.7,华东理工,6,64467,430,18
长丰坊,3,59.06,康健,6,71114,420,23
长桥七村,1,34.05,长桥,6,64610,220,25
园南三村,3,60.6,植物园,6,76732,465,26
长顺坊,2,59.45,康健,18,83263,495,21
长桥二村,2,48.0,长桥,5,58333,280,33
汇成五村,2,52.2,上海南站,6,61302,320,23
上海中学住宅区,3,44.0,上海南站,5,93181,410,35
汇成四村,3,67.7,上海南站,6,57607,390,23
和平小区(徐汇),2,52.52,华东理工,6,55217,290,23
